timestamp,kwh,building,month,hour
2023-01-08 05:00:00,90.88011997554244,BuildingA,Jan,5
2023-01-08 06:00:00,53.21672508614522,BuildingA,Jan,6
2023-01-08 07:00:00,35.613372938494486,BuildingA,Jan,7
2023-01-08 08:00:00,19.89156051292949,BuildingA,Jan,8
2023-01-08 09:00:00,84.32576863485946,BuildingA,Jan,9
2023-01-08 10:00:00,90.65540932037776,BuildingA,Jan,10
2023-01-08 11:00:00,16.932317098467152,BuildingA,Jan,11
2023-01-08 12:00:00,45.19865030661979,BuildingA,Jan,12
2023-01-08 13:00:00,78.74538485899622,BuildingA,Jan,13
2023-01-08 14:00:00,18.659172452056627,BuildingA,Jan,14
2023-01-08 15:00:00,89.82406635077696,BuildingA,Jan,15
2023-01-08 16:00:00,53.34682874061627,BuildingA,Jan,16
2023-01-08 17:00:00,86.00974754161804,BuildingA,Jan,17
2023-01-08 18:00:00,56.75236735226063,BuildingA,Jan,18
2023-01-08 19:00:00,60.327929884110326,BuildingA,Jan,19
2023-01-08 20:00:00,67.38757992214936,BuildingA,Jan,20
2023-01-08 21:00:00,48.78667275871759,BuildingA,Jan,21
2023-01-08 22:00:00,22.728100491474244,BuildingA,Jan,22
2023-01-08 23:00:00,99.7372438614578,BuildingA,Jan,23
2023-01-09 00:00:00,91.21954945112606,BuildingA,Jan,0
2023-01-09 01:00:00,92.15706846401945,BuildingA,Jan,1
2023-01-09 02:00:00,27.220323165448164,BuildingA,Jan,2
2023-01-09 03:00:00,68.95464844887101,BuildingA,Jan,3
2023-01-09 04:00:00,42.80215350846589,BuildingA,Jan,4
2023-01-09 05:00:00,60.18785299894007,BuildingA,Jan,5
2023-01-09 06:00:00,65.36428370734129,BuildingA,Jan,6
2023-01-09 07:00:00,49.00098828675114,BuildingA,Jan,7
2023-01-09 08:00:00,32.1044272801998,BuildingA,Jan,8
2023-01-09 09:00:00,39.884542806371314,BuildingA,Jan,9
2023-01-09 10:00:00,61.27761444064984,BuildingA,Jan,10
2023-01-09 11:00:00,11.480538348854347,BuildingA,Jan,11
2023-01-09 12:00:00,72.2057657408358,BuildingA,Jan,12
2023-01-09 13:00:00,36.11798875472613,BuildingA,Jan,13
2023-01-09 14:00:00,10.66109981300007,BuildingA,Jan,14
2023-01-09 15:00:00,10.270404560056855,BuildingA,Jan,15
2023-01-09 16:00:00,82.52954411758579,BuildingA,Jan,16
2023-01-09 17:00:00,75.6839295966778,BuildingA,Jan,17
2023-01-09 18:00:00,34.73948805056344,BuildingA,Jan,18
2023-01-09 19:00:00,87.15829626652659,BuildingA,Jan,19
2023-01-09 20:00:00,88.69985520866963,BuildingA,Jan,20
2023-01-09 21:00:00,62.61926003773199,BuildingA,Jan,21
2023-01-09 22:00:00,36.842958867392895,BuildingA,Jan,22
2023-01-09 23:00:00,16.23810798996706,BuildingA,Jan,23
2023-01-10 00:00:00,68.99663222320545,BuildingA,Jan,0
2023-01-10 01:00:00,23.887728128810917,BuildingA,Jan,1
2023-01-10 02:00:00,22.82326543662061,BuildingA,Jan,2
2023-01-10 03:00:00,61.73216508726256,BuildingA,Jan,3
2023-01-10 04:00:00,77.06113991769114,BuildingA,Jan,4
2023-01-10 05:00:00,76.14128363491074,BuildingA,Jan,5
2023-01-10 06:00:00,62.53443715901193,BuildingA,Jan,6
2023-01-10 07:00:00,50.46210625159536,BuildingA,Jan,7
2023-01-10 08:00:00,51.081528832938034,BuildingA,Jan,8
2023-01-10 09:00:00,17.981462333147824,BuildingA,Jan,9
2023-01-10 10:00:00,50.862069955812885,BuildingA,Jan,10
2023-01-10 11:00:00,31.124162569651737,BuildingA,Jan,11
2023-01-10 12:00:00,68.48171922007941,BuildingA,Jan,12
2023-01-10 13:00:00,43.16027658908284,BuildingA,Jan,13
2023-01-10 14:00:00,65.93431478942232,BuildingA,Jan,14
2023-01-10 15:00:00,73.28992695882414,BuildingA,Jan,15
2023-01-10 16:00:00,67.86834024285693,BuildingA,Jan,16
2023-01-10 17:00:00,59.564565955381056,BuildingA,Jan,17
2023-01-10 18:00:00,63.95997522621151,BuildingA,Jan,18
2023-01-10 19:00:00,51.6180957392166,BuildingA,Jan,19
2023-01-10 20:00:00,61.8779921544568,BuildingA,Jan,20
2023-01-10 21:00:00,83.69248965714661,BuildingA,Jan,21
2023-01-10 22:00:00,92.61950152189884,BuildingA,Jan,22
2023-01-10 23:00:00,92.8010044595979,BuildingA,Jan,23
2023-01-11 00:00:00,52.340672244241006,BuildingA,Jan,0
2023-01-11 01:00:00,27.54102810000297,BuildingA,Jan,1
2023-01-11 02:00:00,51.70069454037707,BuildingA,Jan,2
2023-01-11 03:00:00,58.39831453216976,BuildingA,Jan,3
2023-01-11 04:00:00,85.80415259840593,BuildingA,Jan,4
2023-01-11 05:00:00,44.00060019268853,BuildingA,Jan,5
2023-01-11 06:00:00,34.82517923484012,BuildingA,Jan,6
2023-01-11 07:00:00,42.32918046624922,BuildingA,Jan,7
2023-01-11 08:00:00,51.74598373293524,BuildingA,Jan,8
2023-01-11 09:00:00,70.5996773084203,BuildingA,Jan,9
2023-01-11 10:00:00,66.93348746499507,BuildingA,Jan,10
2023-01-11 11:00:00,27.915372400738864,BuildingA,Jan,11
2023-01-11 12:00:00,98.91733068039768,BuildingA,Jan,12
2023-01-11 13:00:00,16.861743567114736,BuildingA,Jan,13
2023-01-11 14:00:00,90.23019445359644,BuildingA,Jan,14
2023-01-11 15:00:00,97.38533079939045,BuildingA,Jan,15
2023-01-11 16:00:00,94.6470482468948,BuildingA,Jan,16
2023-01-11 17:00:00,65.4105241150863,BuildingA,Jan,17
2023-01-11 18:00:00,86.50691351810123,BuildingA,Jan,18
2023-01-11 19:00:00,30.267614832465988,BuildingA,Jan,19
2023-01-11 20:00:00,76.0445662352431,BuildingA,Jan,20
2023-01-11 21:00:00,82.25093798027453,BuildingA,Jan,21
2023-01-11 22:00:00,46.39992941431583,BuildingA,Jan,22
2023-01-11 23:00:00,72.0818718947285,BuildingA,Jan,23
2023-01-12 00:00:00,26.044053407909747,BuildingA,Jan,0
2023-01-12 01:00:00,52.65660843831602,BuildingA,Jan,1
2023-01-12 02:00:00,78.88261163615486,BuildingA,Jan,2
2023-01-12 03:00:00,85.82195561624239,BuildingA,Jan,3
2023-01-12 04:00:00,52.71685315642248,BuildingA,Jan,4
2023-01-12 05:00:00,99.7180608582476,BuildingA,Jan,5
2023-01-12 06:00:00,98.86909236324873,BuildingA,Jan,6
2023-01-12 07:00:00,60.29710028290092,BuildingA,Jan,7
2023-01-12 08:00:00,44.62159594948649,BuildingA,Jan,8
2023-01-12 09:00:00,77.83061055246498,BuildingA,Jan,9
2023-01-12 10:00:00,81.63804723382968,BuildingA,Jan,10
2023-01-12 11:00:00,94.1262317625753,BuildingA,Jan,11
2023-01-12 12:00:00,91.74398214976443,BuildingA,Jan,12
2023-01-12 13:00:00,93.32403908942744,BuildingA,Jan,13
2023-01-12 14:00:00,37.10348649024616,BuildingA,Jan,14
2023-01-12 15:00:00,56.99672341124718,BuildingA,Jan,15
2023-01-12 16:00:00,17.660154906608504,BuildingA,Jan,16
2023-01-12 17:00:00,25.39528506043228,BuildingA,Jan,17
2023-01-12 18:00:00,71.67058892667058,BuildingA,Jan,18
2023-01-12 19:00:00,19.17424672481402,BuildingA,Jan,19
2023-01-12 20:00:00,40.35938678105328,BuildingA,Jan,20
2023-01-12 21:00:00,43.73478824896281,BuildingA,Jan,21
2023-01-12 22:00:00,27.610171172634416,BuildingA,Jan,22
2023-01-12 23:00:00,85.36015123281247,BuildingA,Jan,23
2023-01-13 00:00:00,48.82785117656687,BuildingA,Jan,0
2023-01-13 01:00:00,81.7286847036923,BuildingA,Jan,1
2023-01-13 02:00:00,70.96355621336438,BuildingA,Jan,2
2023-01-13 03:00:00,52.66847784949479,BuildingA,Jan,3
2023-01-13 04:00:00,30.484704062951792,BuildingA,Jan,4
2023-01-13 05:00:00,37.35770947434922,BuildingA,Jan,5
2023-01-13 06:00:00,87.94217943297863,BuildingA,Jan,6
2023-01-13 07:00:00,13.571253620733858,BuildingA,Jan,7
2023-01-13 08:00:00,54.61223241599143,BuildingA,Jan,8
2023-01-13 09:00:00,93.9681696639365,BuildingA,Jan,9
2023-01-13 10:00:00,50.60571254656836,BuildingA,Jan,10
2023-01-13 11:00:00,60.86233008179635,BuildingA,Jan,11
2023-01-13 12:00:00,95.3787026764676,BuildingA,Jan,12
2023-01-13 13:00:00,73.67024670074318,BuildingA,Jan,13
2023-01-13 14:00:00,57.91141665563909,BuildingA,Jan,14
2023-01-13 15:00:00,17.799902248390715,BuildingA,Jan,15
2023-01-13 16:00:00,72.61498896179158,BuildingA,Jan,16
2023-01-13 17:00:00,56.124214581053614,BuildingA,Jan,17
2023-01-13 18:00:00,65.44468532921756,BuildingA,Jan,18
2023-01-13 19:00:00,72.19753263233363,BuildingA,Jan,19
2023-01-13 20:00:00,20.44479613709988,BuildingA,Jan,20
2023-01-13 21:00:00,60.86966418214104,BuildingA,Jan,21
2023-01-13 22:00:00,62.46284723919011,BuildingA,Jan,22
2023-01-13 23:00:00,17.207951656738615,BuildingA,Jan,23
2023-01-14 00:00:00,30.85575373022585,BuildingA,Jan,0
2023-01-14 01:00:00,58.93806991332628,BuildingA,Jan,1
2023-01-14 02:00:00,61.36631108465925,BuildingA,Jan,2
2023-01-14 03:00:00,52.300701392502845,BuildingA,Jan,3
2023-01-14 04:00:00,66.88903715280051,BuildingA,Jan,4
2023-01-14 05:00:00,56.08682141869655,BuildingA,Jan,5
2023-01-14 06:00:00,44.09870407761011,BuildingA,Jan,6
2023-01-14 07:00:00,22.78361266274481,BuildingA,Jan,7
2023-01-14 08:00:00,23.710953067568383,BuildingA,Jan,8
2023-01-14 09:00:00,20.84163772653347,BuildingA,Jan,9
2023-01-14 10:00:00,62.65270284000727,BuildingA,Jan,10
2023-01-14 11:00:00,78.48072051390757,BuildingA,Jan,11
2023-01-14 12:00:00,79.86764267003578,BuildingA,Jan,12
2023-01-14 13:00:00,39.350066243972734,BuildingA,Jan,13
2023-01-14 14:00:00,35.93841060615433,BuildingA,Jan,14
2023-01-14 15:00:00,78.72146235607856,BuildingA,Jan,15
2023-01-14 16:00:00,77.62677527348764,BuildingA,Jan,16
2023-01-14 17:00:00,55.59715810383552,BuildingA,Jan,17
2023-01-14 18:00:00,85.53141895590672,BuildingA,Jan,18
2023-01-14 19:00:00,58.67202998120282,BuildingA,Jan,19
2023-01-14 20:00:00,54.10782213785783,BuildingA,Jan,20
2023-01-14 21:00:00,57.42568278516654,BuildingA,Jan,21
2023-01-14 22:00:00,15.456603495466211,BuildingA,Jan,22
2023-01-14 23:00:00,90.1360169637841,BuildingA,Jan,23
2023-01-15 00:00:00,45.64932297823749,BuildingA,Jan,0
2023-01-15 01:00:00,20.619556716063432,BuildingA,Jan,1
2023-01-15 02:00:00,80.34404137263564,BuildingA,Jan,2
2023-01-15 03:00:00,64.33329029783124,BuildingA,Jan,3
2023-01-15 04:00:00,55.643949546797984,BuildingA,Jan,4
2023-01-15 05:00:00,62.07608657137849,BuildingA,Jan,5
2023-01-15 06:00:00,63.072868415908935,BuildingA,Jan,6
2023-01-15 07:00:00,55.86014440323143,BuildingA,Jan,7
2023-01-15 08:00:00,81.72202594856017,BuildingA,Jan,8
2023-01-15 09:00:00,11.353570551541852,BuildingA,Jan,9
2023-01-15 10:00:00,53.43010115915646,BuildingA,Jan,10
2023-01-15 11:00:00,66.06370997063158,BuildingA,Jan,11
2023-01-15 12:00:00,60.68339216066385,BuildingA,Jan,12
2023-01-15 13:00:00,51.2117324603676,BuildingA,Jan,13
2023-01-15 14:00:00,19.929149502878,BuildingA,Jan,14
2023-01-15 15:00:00,70.09292450937207,BuildingA,Jan,15
2023-01-15 16:00:00,74.22951785289526,BuildingA,Jan,16
2023-01-15 17:00:00,88.18666886138452,BuildingA,Jan,17
2023-01-15 18:00:00,10.762143770287311,BuildingA,Jan,18
2023-01-15 19:00:00,14.226620946822978,BuildingA,Jan,19
2023-01-15 20:00:00,26.35289391109183,BuildingA,Jan,20
2023-01-15 21:00:00,77.66515220170481,BuildingA,Jan,21
2023-01-15 22:00:00,39.767996014641966,BuildingA,Jan,22
2023-01-15 23:00:00,89.24558131535261,BuildingA,Jan,23
2023-01-16 00:00:00,23.582442911310267,BuildingA,Jan,0
2023-01-16 01:00:00,44.176227726279336,BuildingA,Jan,1
2023-01-16 02:00:00,82.109923415941,BuildingA,Jan,2
2023-01-16 03:00:00,32.22286201130659,BuildingA,Jan,3
2023-01-16 04:00:00,30.09680223829994,BuildingA,Jan,4
2023-01-16 05:00:00,28.02145830253914,BuildingA,Jan,5
2023-01-16 06:00:00,95.4499637251024,BuildingA,Jan,6
2023-01-16 07:00:00,76.66142318454405,BuildingA,Jan,7
2023-01-16 08:00:00,43.70573667826237,BuildingA,Jan,8
2023-01-16 09:00:00,99.38880801417532,BuildingA,Jan,9
2023-01-16 10:00:00,49.55221222461253,BuildingA,Jan,10
2023-01-16 11:00:00,68.79389541296612,BuildingA,Jan,11
2023-01-16 12:00:00,10.46421967739042,BuildingA,Jan,12
2023-01-16 13:00:00,53.68262163889096,BuildingA,Jan,13
2023-01-16 14:00:00,21.586629805962453,BuildingA,Jan,14
2023-01-16 15:00:00,66.97680815109166,BuildingA,Jan,15
2023-01-16 16:00:00,49.35514974266052,BuildingA,Jan,16
2023-01-16 17:00:00,61.0453311311935,BuildingA,Jan,17
2023-01-16 18:00:00,62.07414177795451,BuildingA,Jan,18
2023-01-16 19:00:00,71.87781212830703,BuildingA,Jan,19
2023-01-16 20:00:00,46.12978999020045,BuildingA,Jan,20
2023-01-16 21:00:00,27.86584165614736,BuildingA,Jan,21
2023-01-16 22:00:00,63.256703561377776,BuildingA,Jan,22
2023-01-16 23:00:00,29.0275330557996,BuildingA,Jan,23
2023-01-17 00:00:00,14.292593212550862,BuildingA,Jan,0
2023-01-17 01:00:00,46.34177227374321,BuildingA,Jan,1
2023-01-17 02:00:00,51.23837775673309,BuildingA,Jan,2
2023-01-17 03:00:00,38.43835258887625,BuildingA,Jan,3
2023-01-17 04:00:00,31.72414087729421,BuildingA,Jan,4
2023-01-17 05:00:00,26.02864525277028,BuildingA,Jan,5
2023-01-17 06:00:00,36.47180346775773,BuildingA,Jan,6
2023-01-17 07:00:00,59.08190403169071,BuildingA,Jan,7
2023-01-17 08:00:00,13.193102984113642,BuildingA,Jan,8
2023-01-17 09:00:00,12.094468976056907,BuildingA,Jan,9
2023-01-17 10:00:00,34.84333178531903,BuildingA,Jan,10
2023-01-17 11:00:00,83.76490311645611,BuildingA,Jan,11
2023-01-17 12:00:00,93.98335598397948,BuildingA,Jan,12
2023-01-17 13:00:00,69.165219480058,BuildingA,Jan,13
2023-01-17 14:00:00,89.18579278668935,BuildingA,Jan,14
2023-01-17 15:00:00,68.79784758452251,BuildingA,Jan,15
2023-01-17 16:00:00,80.08168011408874,BuildingA,Jan,16
2023-01-17 17:00:00,67.7356892153776,BuildingA,Jan,17
2023-01-17 18:00:00,87.99804878890681,BuildingA,Jan,18
2023-01-17 19:00:00,99.56066317454427,BuildingA,Jan,19
2023-01-17 20:00:00,87.94152122033022,BuildingA,Jan,20
2023-01-17 21:00:00,79.54004155503551,BuildingA,Jan,21
2023-01-17 22:00:00,36.889652643153696,BuildingA,Jan,22
2023-01-17 23:00:00,33.86761528560835,BuildingA,Jan,23
2023-01-18 00:00:00,65.34539377572747,BuildingA,Jan,0
2023-01-18 01:00:00,11.604660419877462,BuildingA,Jan,1
2023-01-18 02:00:00,61.32269453339681,BuildingA,Jan,2
2023-01-18 03:00:00,88.45871689404463,BuildingA,Jan,3
2023-01-18 04:00:00,31.87670022803993,BuildingA,Jan,4
2023-01-18 05:00:00,86.42283479830913,BuildingA,Jan,5
2023-01-18 06:00:00,98.307886817379,BuildingA,Jan,6
2023-01-18 07:00:00,77.33715000837138,BuildingA,Jan,7
2023-01-18 08:00:00,15.7382950762554,BuildingA,Jan,8
2023-01-18 09:00:00,82.70951049024994,BuildingA,Jan,9
2023-01-18 10:00:00,34.256840142233656,BuildingA,Jan,10
2023-01-18 11:00:00,88.96265127333795,BuildingA,Jan,11
2023-01-18 12:00:00,61.28153418666874,BuildingA,Jan,12
2023-01-18 13:00:00,26.978707836152974,BuildingA,Jan,13
2023-01-18 14:00:00,16.07862416155443,BuildingA,Jan,14
2023-01-18 15:00:00,75.78161994592354,BuildingA,Jan,15
2023-01-18 16:00:00,84.42923346233584,BuildingA,Jan,16
2023-01-18 17:00:00,33.400078592273246,BuildingA,Jan,17
2023-01-18 18:00:00,38.04979901035589,BuildingA,Jan,18
2023-01-18 19:00:00,67.27662656552127,BuildingA,Jan,19
2023-01-18 20:00:00,73.1778360295092,BuildingA,Jan,20
2023-01-18 21:00:00,34.89396139153943,BuildingA,Jan,21
2023-01-18 22:00:00,46.47702653031892,BuildingA,Jan,22
2023-01-18 23:00:00,14.073139967593567,BuildingA,Jan,23
2023-01-19 00:00:00,47.440370697371975,BuildingA,Jan,0
2023-01-19 01:00:00,23.37649207547732,BuildingA,Jan,1
2023-01-19 02:00:00,80.35198031558252,BuildingA,Jan,2
2023-01-19 03:00:00,36.16780858666443,BuildingA,Jan,3
2023-01-19 04:00:00,73.78625128171356,BuildingA,Jan,4
2023-01-19 05:00:00,20.014659823710254,BuildingA,Jan,5
2023-01-19 06:00:00,32.137819278783695,BuildingA,Jan,6
2023-01-19 07:00:00,12.426674753906134,BuildingA,Jan,7
2023-01-19 08:00:00,92.63641598265092,BuildingA,Jan,8
2023-01-19 09:00:00,80.75357984418004,BuildingA,Jan,9
2023-01-19 10:00:00,78.81654989598066,BuildingA,Jan,10
2023-01-19 11:00:00,85.03139893969059,BuildingA,Jan,11
2023-01-19 12:00:00,99.47092605884076,BuildingA,Jan,12
2023-01-19 13:00:00,39.00888806461144,BuildingA,Jan,13
2023-01-19 14:00:00,93.94568862608428,BuildingA,Jan,14
2023-01-19 15:00:00,95.75016976102972,BuildingA,Jan,15
2023-01-19 16:00:00,87.94690662302274,BuildingA,Jan,16
2023-01-19 17:00:00,34.7382874521016,BuildingA,Jan,17
2023-01-19 18:00:00,16.29993902866992,BuildingA,Jan,18
2023-01-19 19:00:00,68.59030034279583,BuildingA,Jan,19
2023-01-19 20:00:00,65.15663375430657,BuildingA,Jan,20
2023-01-19 21:00:00,55.32410509362828,BuildingA,Jan,21
2023-01-19 22:00:00,97.24983680358464,BuildingA,Jan,22
2023-01-19 23:00:00,42.03284166884615,BuildingA,Jan,23
2023-01-20 00:00:00,27.4188117639723,BuildingA,Jan,0
2023-01-20 01:00:00,56.837532820112095,BuildingA,Jan,1
2023-01-20 02:00:00,53.122595480488,BuildingA,Jan,2
2023-01-20 03:00:00,82.83591811631446,BuildingA,Jan,3
2023-01-20 04:00:00,11.551348291339288,BuildingA,Jan,4
2023-01-20 05:00:00,92.77530246629604,BuildingA,Jan,5
2023-01-20 06:00:00,50.90183105797313,BuildingA,Jan,6
2023-01-20 07:00:00,46.71256812930605,BuildingA,Jan,7
2023-01-20 08:00:00,60.72666049917161,BuildingA,Jan,8
2023-01-20 09:00:00,56.086985379491566,BuildingA,Jan,9
2023-01-20 10:00:00,94.26889675589302,BuildingA,Jan,10
2023-01-20 11:00:00,64.24312670074426,BuildingA,Jan,11
2023-01-20 12:00:00,12.128910568423365,BuildingA,Jan,12
2023-01-20 13:00:00,71.31373106464392,BuildingA,Jan,13
2023-01-20 14:00:00,14.430127433630291,BuildingA,Jan,14
2023-01-20 15:00:00,13.554211687274911,BuildingA,Jan,15
2023-01-20 16:00:00,69.62608738993939,BuildingA,Jan,16
2023-01-20 17:00:00,62.83776642229922,BuildingA,Jan,17
2023-01-20 18:00:00,67.9308397027678,BuildingA,Jan,18
2023-01-20 19:00:00,94.1069503947009,BuildingA,Jan,19
2023-01-20 20:00:00,22.09927453279954,BuildingA,Jan,20
2023-01-20 21:00:00,84.54409679259308,BuildingA,Jan,21
2023-01-20 22:00:00,60.45828201405372,BuildingA,Jan,22
2023-01-20 23:00:00,76.29113279940871,BuildingA,Jan,23
2023-01-21 00:00:00,35.5501016662606,BuildingA,Jan,0
2023-01-21 01:00:00,94.75750562396767,BuildingA,Jan,1
2023-01-21 02:00:00,73.96675250408617,BuildingA,Jan,2
2023-01-21 03:00:00,75.92643285343992,BuildingA,Jan,3
2023-01-21 04:00:00,68.1739686149669,BuildingA,Jan,4
2023-01-21 05:00:00,17.318387656143656,BuildingA,Jan,5
2023-01-21 06:00:00,53.83205181946764,BuildingA,Jan,6
2023-01-21 07:00:00,17.81250711848786,BuildingA,Jan,7
2023-01-21 08:00:00,54.19767806134367,BuildingA,Jan,8
2023-01-21 09:00:00,28.73360373315193,BuildingA,Jan,9
2023-01-21 10:00:00,83.48548682061745,BuildingA,Jan,10
2023-01-21 11:00:00,52.85945460378518,BuildingA,Jan,11
2023-01-21 12:00:00,26.40343228064042,BuildingA,Jan,12
2023-01-21 13:00:00,51.86621923365158,BuildingA,Jan,13
2023-01-21 14:00:00,89.39375891669795,BuildingA,Jan,14
2023-01-21 15:00:00,70.18079406355159,BuildingA,Jan,15
2023-01-21 16:00:00,18.903091529688112,BuildingA,Jan,16
2023-01-21 17:00:00,48.39259379588163,BuildingA,Jan,17
2023-01-21 18:00:00,33.596804808027166,BuildingA,Jan,18
2023-01-21 19:00:00,26.581306886037563,BuildingA,Jan,19
2023-01-21 20:00:00,52.922742111026174,BuildingA,Jan,20
2023-01-21 21:00:00,32.65014966180773,BuildingA,Jan,21
2023-01-21 22:00:00,78.65044090224563,BuildingA,Jan,22
2023-01-21 23:00:00,95.33286598568482,BuildingA,Jan,23
2023-01-22 00:00:00,13.892240287661926,BuildingA,Jan,0
2023-01-22 01:00:00,20.74008154400005,BuildingA,Jan,1
2023-01-22 02:00:00,88.4036127450694,BuildingA,Jan,2
2023-01-22 03:00:00,87.20405261416587,BuildingA,Jan,3
2023-01-22 04:00:00,76.62149084353166,BuildingA,Jan,4
2023-01-22 05:00:00,10.17029879443174,BuildingA,Jan,5
2023-01-22 06:00:00,77.48512536649356,BuildingA,Jan,6
2023-01-22 07:00:00,14.074081519741988,BuildingA,Jan,7
2023-01-22 08:00:00,65.92407899717882,BuildingA,Jan,8
2023-01-22 09:00:00,70.51706222576861,BuildingA,Jan,9
2023-01-22 10:00:00,39.932443056288285,BuildingA,Jan,10
2023-01-22 11:00:00,20.50962754926776,BuildingA,Jan,11
2023-01-22 12:00:00,10.979489342279686,BuildingA,Jan,12
2023-01-22 13:00:00,91.01278454290792,BuildingA,Jan,13
2023-01-22 14:00:00,41.43927212455733,BuildingA,Jan,14
2023-01-22 15:00:00,12.005512643739914,BuildingA,Jan,15
2023-01-22 16:00:00,28.165227413825647,BuildingA,Jan,16
2023-01-22 17:00:00,79.80817416535979,BuildingA,Jan,17
2023-01-22 18:00:00,57.62693551385736,BuildingA,Jan,18
2023-01-22 19:00:00,78.38738250754672,BuildingA,Jan,19
2023-01-22 20:00:00,72.76935534933585,BuildingA,Jan,20
2023-01-22 21:00:00,32.71226579012617,BuildingA,Jan,21
2023-01-22 22:00:00,77.3842377390438,BuildingA,Jan,22
2023-01-22 23:00:00,15.63670372523196,BuildingA,Jan,23
2023-01-23 00:00:00,50.69684229941084,BuildingA,Jan,0
2023-01-23 01:00:00,88.31786475242679,BuildingA,Jan,1
2023-01-23 02:00:00,80.80346072945378,BuildingA,Jan,2
2023-01-23 03:00:00,39.63747554858399,BuildingA,Jan,3
2023-01-23 04:00:00,76.21384226000467,BuildingA,Jan,4
2023-01-23 05:00:00,97.24590488016362,BuildingA,Jan,5
2023-01-23 06:00:00,42.09136317904904,BuildingA,Jan,6
2023-01-23 07:00:00,26.445757249976943,BuildingA,Jan,7
2023-01-23 08:00:00,19.707456671881094,BuildingA,Jan,8
2023-01-23 09:00:00,86.9509372219926,BuildingA,Jan,9
2023-01-23 10:00:00,44.788201395539,BuildingA,Jan,10
2023-01-23 11:00:00,55.04366425717984,BuildingA,Jan,11
2023-01-23 12:00:00,64.05278357536761,BuildingA,Jan,12
2023-01-23 13:00:00,34.88791756262901,BuildingA,Jan,13
2023-01-23 14:00:00,19.87851406039437,BuildingA,Jan,14
2023-01-23 15:00:00,68.2740747506019,BuildingA,Jan,15
2023-01-23 16:00:00,53.96940644348952,BuildingA,Jan,16
2023-01-23 17:00:00,59.15053696150821,BuildingA,Jan,17
2023-01-23 18:00:00,83.42024279687294,BuildingA,Jan,18
2023-01-23 19:00:00,20.591143937938966,BuildingA,Jan,19
2023-01-23 20:00:00,84.63284931045366,BuildingA,Jan,20
2023-01-23 21:00:00,73.44098992881989,BuildingA,Jan,21
2023-01-23 22:00:00,60.61267268529174,BuildingA,Jan,22
2023-01-23 23:00:00,63.029310885865335,BuildingA,Jan,23
2023-01-24 00:00:00,82.8087541162072,BuildingA,Jan,0
2023-01-24 01:00:00,19.680339776350632,BuildingA,Jan,1
2023-01-24 02:00:00,23.667928630950197,BuildingA,Jan,2
2023-01-24 03:00:00,72.51151570207378,BuildingA,Jan,3
2023-01-24 04:00:00,64.53210911239417,BuildingA,Jan,4
2023-01-24 05:00:00,75.86547521768843,BuildingA,Jan,5
2023-01-24 06:00:00,60.441468452219766,BuildingA,Jan,6
2023-01-24 07:00:00,68.82231902065968,BuildingA,Jan,7
2023-01-24 08:00:00,46.13485888465436,BuildingA,Jan,8
2023-01-24 09:00:00,41.12806373262264,BuildingA,Jan,9
2023-01-24 10:00:00,48.32050792715531,BuildingA,Jan,10
2023-01-24 11:00:00,65.52130135446873,BuildingA,Jan,11
2023-01-24 12:00:00,18.138775830517947,BuildingA,Jan,12
2023-01-24 13:00:00,73.4930177340035,BuildingA,Jan,13
2023-01-24 14:00:00,60.7862901139444,BuildingA,Jan,14
2023-01-24 15:00:00,73.15212497254475,BuildingA,Jan,15
2023-01-24 16:00:00,86.96243949225766,BuildingA,Jan,16
2023-01-24 17:00:00,30.677850113098245,BuildingA,Jan,17
2023-01-24 18:00:00,13.569332931871951,BuildingA,Jan,18
2023-01-24 19:00:00,82.6423701671965,BuildingA,Jan,19
2023-01-24 20:00:00,89.4508055022177,BuildingA,Jan,20
2023-01-24 21:00:00,83.35980835600483,BuildingA,Jan,21
2023-01-24 22:00:00,38.89307537665569,BuildingA,Jan,22
2023-01-24 23:00:00,16.979114793338002,BuildingA,Jan,23
2023-01-25 00:00:00,67.37631619423905,BuildingA,Jan,0
2023-01-25 01:00:00,56.5051219610962,BuildingA,Jan,1
2023-01-25 02:00:00,52.97297229242089,BuildingA,Jan,2
2023-01-25 03:00:00,73.30835534048092,BuildingA,Jan,3
2023-01-25 04:00:00,44.02966155529312,BuildingA,Jan,4
2023-01-25 05:00:00,51.91442927770768,BuildingA,Jan,5
2023-01-25 06:00:00,66.27604590125405,BuildingA,Jan,6
2023-01-25 07:00:00,16.146874456567293,BuildingA,Jan,7
2023-01-25 08:00:00,46.84700530432482,BuildingA,Jan,8
2023-01-25 09:00:00,48.42967638613407,BuildingA,Jan,9
2023-01-25 10:00:00,77.15860167573508,BuildingA,Jan,10
2023-01-25 11:00:00,22.71032737735326,BuildingA,Jan,11
2023-01-25 12:00:00,27.75664420692562,BuildingA,Jan,12
2023-01-25 13:00:00,85.26275788619176,BuildingA,Jan,13
2023-01-25 14:00:00,96.24974603900684,BuildingA,Jan,14
2023-01-25 15:00:00,26.32609721133608,BuildingA,Jan,15
2023-01-25 16:00:00,16.3934426618861,BuildingA,Jan,16
2023-01-25 17:00:00,41.37686702123084,BuildingA,Jan,17
2023-01-25 18:00:00,98.7983492398406,BuildingA,Jan,18
2023-01-25 19:00:00,43.72632866668463,BuildingA,Jan,19
